code,constructorRef,circuit,gp,raceid,position,tm,ms,seconds,lap,stop,duration,box_time,box_seconds,accumulated,stint,compound,distance,stint_lap,stint_distance
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,9,1:27.223,87223,87,29,2,21.88,21880,21,2527728,2,C3,127.049,26,113.906
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.785,91785,91,29,,,,,3132153,2,C1,170.839,17,100.147
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:32.465,92465,92,29,,,,,2733431,2,C2,170.839,7,41.237
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:30.602,90602,90,29,1,21.82,21820,21,2407058,1,C2,134.995,29,134.995
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:51.378,111378,111,29,,,,,3348631,2,C2,203.116,18,126.072
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,9,1:42.312,102312,102,29,,,,,3198808,1,C4,169.592,29,169.592
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,11,1:33.214,93214,93,29,,,,,2788744,2,C2,149.292,18,92.664
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,14,1:24.010,84010,84,29,,,,,2393754,2,C1,134.937,2,9.306
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.889,79889,79,29,,,,,2266051,1,C3,142.361,29,142.361
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.714,103714,103,29,,,,,3212100,2,INTER,154.802,21,112.098
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:43.880,103880,103,29,,,,,3094492,1,C3,161.066,29,161.066
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,7,0:59.815,59815,59,30,,,,,1901513,1,C3,106.29,30,106.29
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:46.730,106730,106,30,,,,,2276860,2,C2,129.54,4,17.272
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,12,1:41.180,101180,101,30,,,,,2702174,3,C2,131.43,1,4.381
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.830,91830,91,30,,,,,3223938,2,C1,176.73,18,106.038
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:32.360,92360,92,30,,,,,2825896,2,C2,176.73,8,47.128
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,14,1:42.640,102640,102,30,,,,,2497660,2,C3,139.65,1,4.655
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.179,110179,110,30,,,,,3460009,2,C2,210.12,19,133.076
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,11,1:46.978,106978,106,30,1,29.395,29395,29,3301120,1,C4,175.44,30,175.44
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,10,1:33.401,93401,93,30,,,,,2881958,2,C2,154.44,19,97.812
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,14,1:22.051,82051,82,30,,,,,2477764,2,C1,139.59,3,13.959
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:28.681,88681,88,30,,,,,2345940,1,C3,147.27,30,147.27
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.467,103467,103,30,,,,,3315814,2,INTER,160.14,22,117.436
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.083,104083,104,30,,,,,3198372,1,C3,166.62,30,166.62
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,10,1:02.108,62108,62,31,1,26.216,26216,26,1961328,1,C3,109.833,31,109.833
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,15,1:20.761,80761,80,31,,,,,2383590,2,C2,133.858,5,21.59
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,11,1:20.786,80786,80,31,,,,,2803354,3,C2,135.811,2,8.762
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.960,91960,91,31,,,,,3315768,2,C1,182.621,19,111.929
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,10,1:33.172,93172,93,31,,,,,2918256,2,C2,182.621,9,53.019
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,14,1:24.034,84034,84,31,,,,,2600300,2,C3,144.305,2,9.31
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:49.958,109958,109,31,,,,,3570188,2,C2,217.124,20,140.08
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,16,2:00.843,120843,120,31,,,,,3408098,2,C3,181.288,1,5.848
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,9,1:34.780,94780,94,31,,,,,2975359,2,C2,159.588,20,102.96
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,14,1:21.982,81982,81,31,,,,,2559815,2,C1,144.243,4,18.612
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.414,79414,79,31,,,,,2434621,1,C3,152.179,31,152.179
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.949,103949,103,31,,,,,3419281,2,INTER,165.478,23,122.774
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:46.209,106209,106,31,,,,,3302455,1,C3,172.174,31,172.174
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,1:20.312,80312,80,32,,,,,2085544,2,C2,113.376,1,3.543
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.065,70065,70,32,,,,,2464351,2,C2,138.176,6,25.908
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,11,1:20.734,80734,80,32,,,,,2884140,3,C2,140.192,3,13.143
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.420,91420,91,32,,,,,3407728,2,C1,188.512,20,117.82
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,10,1:32.528,92528,92,32,,,,,3011428,2,C2,188.512,10,58.91
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,14,1:24.197,84197,84,32,,,,,2684334,2,C3,148.96,3,13.965
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:51.882,111882,111,32,,,,,3680146,2,C2,224.128,21,147.084
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,16,1:40.030,100030,100,32,,,,,3528941,2,C3,187.136,2,11.696
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,9,1:33.107,93107,93,32,,,,,3070139,2,C2,164.736,21,108.108
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,13,1:21.988,81988,81,32,,,,,2641797,2,C1,148.896,5,23.265
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.368,79368,79,32,,,,,2514035,1,C3,157.088,32,157.088
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.835,103835,103,32,,,,,3523230,2,INTER,170.816,24,128.112
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.567,104567,104,32,,,,,3408664,1,C3,177.728,32,177.728
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.126,58126,58,33,,,,,2165856,2,C2,116.919,2,7.086
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.032,70032,70,33,,,,,2534416,2,C2,142.494,7,30.226
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,11,1:21.617,81617,81,33,,,,,2964874,3,C2,144.573,4,17.524
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.401,91401,91,33,,,,,3499148,2,C1,194.403,21,123.711
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,10,1:31.585,91585,91,33,2,28.352,28352,28,3103956,2,C2,194.403,11,64.801
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,14,1:24.495,84495,84,33,,,,,2768531,2,C3,153.615,4,18.62
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.499,110499,110,33,,,,,3792028,2,C2,231.132,22,154.088
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,16,1:40.062,100062,100,33,,,,,3628971,2,C3,192.984,3,17.544
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,9,1:35.019,95019,95,33,,,,,3163246,2,C2,169.884,22,113.256
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,13,1:21.908,81908,81,33,,,,,2723785,2,C1,153.549,6,27.918
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.245,79245,79,33,,,,,2593403,1,C3,161.997,33,161.997
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:43.841,103841,103,33,2,25.401,25401,25,3627065,2,INTER,176.154,25,133.45
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.255,104255,104,33,,,,,3513231,1,C3,183.282,33,183.282
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.126,58126,58,34,,,,,2223982,2,C2,120.462,3,10.629
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,15,1:09.590,69590,69,34,,,,,2604448,2,C2,146.812,8,34.544
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,10,1:21.867,81867,81,34,,,,,3046491,3,C2,148.954,5,21.905
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.085,91085,91,34,,,,,3590549,2,C1,200.294,22,129.602
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:50.675,110675,110,34,,,,,3287126,3,C3,200.294,1,5.891
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,14,1:25.133,85133,85,34,,,,,2853026,2,C3,158.27,5,23.275
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.492,110492,110,34,,,,,3902527,2,C2,238.136,23,161.092
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,16,1:40.096,100096,100,34,,,,,3729033,2,C3,198.832,4,23.392
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,9,1:34.013,94013,94,34,,,,,3258265,2,C2,175.032,23,118.404
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,13,1:22.473,82473,82,34,,,,,2805693,2,C1,158.202,7,32.571
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.280,79280,79,34,,,,,2672648,1,C3,166.906,34,166.906
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,6,2:04.163,124163,124,34,,,,,3834747,3,INTER,181.492,1,5.338
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.641,104641,104,34,,,,,3617486,1,C3,188.836,34,188.836
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.234,58234,58,35,,,,,2282108,2,C2,124.005,4,14.172
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.785,70785,70,35,,,,,2674038,2,C2,151.13,9,38.862
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,9,1:22.539,82539,82,35,,,,,3128358,3,C2,153.335,6,26.286
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.770,91770,91,35,,,,,3681634,2,C1,206.185,23,135.493
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:31.130,91130,91,35,,,,,3397801,3,C3,206.185,2,11.782
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,13,1:24.515,84515,84,35,,,,,2938159,2,C3,162.925,6,27.93
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.552,110552,110,35,,,,,4013019,2,C2,245.14,24,168.096
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,16,1:40.412,100412,100,35,,,,,3829129,2,C3,204.68,5,29.24
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,9,1:33.346,93346,93,35,,,,,3352278,2,C2,180.18,24,123.552
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,13,1:23.587,83587,83,35,,,,,2888166,2,C1,162.855,8,37.224
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.086,79086,79,35,,,,,2751928,1,C3,171.815,35,171.815
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:41.955,101955,101,35,,,,,3958910,3,INTER,186.83,2,10.676
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,11,1:46.172,106172,106,35,1,22.04,22040,22,3722127,1,C3,194.39,35,194.39
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.205,58205,58,36,,,,,2340342,2,C2,127.548,5,17.715
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.077,70077,70,36,,,,,2744823,2,C2,155.448,10,43.18
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,7,1:21.808,81808,81,36,,,,,3210897,3,C2,157.716,7,30.667
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.328,91328,91,36,,,,,3773404,2,C1,212.076,24,141.384
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:31.494,91494,91,36,,,,,3488931,3,C3,212.076,3,17.673
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:24.298,84298,84,36,,,,,3022674,2,C3,167.58,7,32.585
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.671,110671,110,36,,,,,4123571,2,C2,252.144,25,175.1
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,15,1:40.319,100319,100,36,,,,,3929541,2,C3,210.528,6,35.088
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,7,1:33.223,93223,93,36,,,,,3445624,2,C2,185.328,25,128.7
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,13,1:22.368,82368,82,36,,,,,2971753,2,C1,167.508,9,41.877
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:18.997,78997,78,36,,,,,2831014,1,C3,176.724,36,176.724
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:43.248,103248,103,36,,,,,4060865,3,INTER,192.168,3,16.014
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,2:02.555,122555,122,36,,,,,3828299,2,C4,199.944,1,5.554
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.701,58701,58,37,,,,,2398547,2,C2,131.091,6,21.258
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:09.508,69508,69,37,,,,,2814900,2,C2,159.766,11,47.498
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,7,1:21.091,81091,81,37,,,,,3292705,3,C2,162.097,8,35.048
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.152,92152,92,37,,,,,3864732,2,C1,217.967,25,147.275
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:31.864,91864,91,37,,,,,3580425,3,C3,217.967,4,23.564
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:24.130,84130,84,37,,,,,3106972,2,C3,172.235,8,37.24
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.990,110990,110,37,,,,,4234242,2,C2,259.148,26,182.104
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,15,1:40.487,100487,100,37,,,,,4029860,2,C3,216.376,7,40.936
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,7,1:32.398,92398,92,37,,,,,3538847,2,C2,190.476,26,133.848
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,12,1:22.125,82125,82,37,,,,,3054121,2,C1,172.161,10,46.53
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.181,79181,79,37,,,,,2910011,1,C3,181.633,37,181.633
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:42.949,102949,102,37,,,,,4164113,3,INTER,197.506,4,21.352
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:41.475,101475,101,37,,,,,3950854,2,C4,205.498,2,11.108
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.379,58379,58,38,,,,,2457248,2,C2,134.634,7,24.801
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:09.775,69775,69,38,,,,,2884408,2,C2,164.084,12,51.816
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,7,1:21.129,81129,81,38,,,,,3373796,3,C2,166.478,9,39.429
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.856,91856,91,38,,,,,3956884,2,C1,223.858,26,153.166
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:31.726,91726,91,38,,,,,3672289,3,C3,223.858,5,29.455
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:24.019,84019,84,38,,,,,3191102,2,C3,176.89,9,41.895
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.684,110684,110,38,,,,,4345232,2,C2,266.152,27,189.108
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,15,1:40.581,100581,100,38,,,,,4130347,2,C3,222.224,8,46.784
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,7,1:32.824,92824,92,38,,,,,3631245,2,C2,195.624,27,138.996
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,12,1:22.217,82217,82,38,,,,,3136246,2,C1,176.814,11,51.183
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:18.899,78899,78,38,,,,,2989192,1,C3,186.542,38,186.542
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:43.173,103173,103,38,,,,,4267062,3,INTER,202.844,5,26.69
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:41.886,101886,101,38,,,,,4052329,2,C4,211.052,3,16.662
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.417,58417,58,39,,,,,2515627,2,C2,138.177,8,28.344
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:09.469,69469,69,39,,,,,2954183,2,C2,168.402,13,56.134
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,7,1:20.966,80966,80,39,,,,,3454925,3,C2,170.859,10,43.81
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.186,91186,91,39,,,,,4048740,2,C1,229.749,27,159.057
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:31.616,91616,91,39,,,,,3764015,3,C3,229.749,6,35.346
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:23.755,83755,83,39,,,,,3275121,2,C3,181.545,10,46.55
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.691,110691,110,39,,,,,4455916,2,C2,273.156,28,196.112
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,15,1:40.942,100942,100,39,,,,,4230928,2,C3,228.072,9,52.632
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,8,1:34.385,94385,94,39,,,,,3724069,2,C2,200.772,28,144.144
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,12,1:21.805,81805,81,39,,,,,3218463,2,C1,181.467,12,55.836
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:23.622,83622,83,39,1,40.497,40497,40,3068091,1,C3,191.451,39,191.451
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.907,103907,103,39,,,,,4370235,3,INTER,208.182,6,32.028
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:42.767,102767,102,39,,,,,4154215,2,C4,216.606,4,22.216
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.473,58473,58,40,,,,,2574044,2,C2,141.72,9,31.887
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:09.812,69812,69,40,,,,,3023652,2,C2,172.72,14,60.452
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,6,1:20.856,80856,80,40,,,,,3535891,3,C2,175.24,11,48.191
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:30.752,90752,90,40,,,,,4139926,2,C1,235.64,28,164.948
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:31.473,91473,91,40,,,,,3855631,3,C3,235.64,7,41.237
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:23.764,83764,83,40,,,,,3358876,2,C3,186.2,11,51.205
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.679,110679,110,40,,,,,4566607,2,C2,280.16,29,203.116
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,15,1:42.120,102120,102,40,,,,,4331870,2,C3,233.92,10,58.48
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,9,1:34.609,94609,94,40,,,,,3818454,2,C2,205.92,29,149.292
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,12,1:21.828,81828,81,40,,,,,3300268,2,C1,186.12,13,60.489
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,14,1:53.619,113619,113,40,,,,,3235335,2,C2,196.36,1,4.909
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:42.094,102094,102,40,,,,,4474142,3,INTER,213.52,7,37.366
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:43.530,103530,103,40,,,,,4256982,2,C4,222.16,5,27.77
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.589,58589,58,41,,,,,2632517,2,C2,145.263,10,35.43
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:09.743,69743,69,41,,,,,3093464,2,C2,177.038,15,64.77
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,6,1:20.503,80503,80,41,,,,,3616747,3,C2,179.621,12,52.572
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:30.609,90609,90,41,,,,,4230678,2,C1,241.531,29,170.839
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:31.156,91156,91,41,,,,,3947104,3,C3,241.531,8,47.128
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:24.031,84031,84,41,,,,,3442640,2,C3,190.855,12,55.86
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.690,110690,110,41,,,,,4677286,2,C2,287.164,30,210.12
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,14,1:42.145,102145,102,41,,,,,4433990,2,C3,239.768,11,64.328
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,12,1:37.666,97666,97,41,2,24.366,24366,24,3913063,2,C2,211.068,30,154.44
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,12,1:22.088,82088,82,41,,,,,3382096,2,C1,190.773,14,65.142
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,14,1:18.812,78812,78,41,,,,,3348954,2,C2,201.269,2,9.818
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:41.270,101270,101,41,,,,,4576236,3,INTER,218.858,8,42.704
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,14,1:41.983,101983,101,41,,,,,4360512,2,C4,227.714,6,33.324
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.385,58385,58,42,,,,,2691106,2,C2,148.806,11,38.973
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:09.863,69863,69,42,,,,,3163207,2,C2,181.356,16,69.088
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,6,1:20.878,80878,80,42,,,,,3697250,3,C2,184.002,13,56.953
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:30.776,90776,90,42,,,,,4321287,2,C1,247.422,30,176.73
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:31.326,91326,91,42,,,,,4038260,3,C3,247.422,9,53.019
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:26.151,86151,86,42,,,,,3526671,2,C3,195.51,13,60.515
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:51.509,111509,111,42,,,,,4787976,2,C2,294.168,31,217.124
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,14,1:52.694,112694,112,42,,,,,4536135,2,C3,245.616,12,70.176
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,15,1:52.527,112527,112,42,,,,,4108395,3,C4,216.216,1,5.148
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,12,1:21.745,81745,81,42,,,,,3464184,2,C1,195.426,15,69.795
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,14,1:18.877,78877,78,42,,,,,3427766,2,C2,206.178,3,14.727
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:41.479,101479,101,42,,,,,4677506,3,INTER,224.196,9,48.042
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,14,1:42.342,102342,102,42,,,,,4462495,2,C4,233.268,7,38.878
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:58.358,58358,58,43,,,,,2749491,2,C2,152.349,12,42.516
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.043,70043,70,43,,,,,3233070,2,C2,185.674,17,73.406
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,6,1:20.966,80966,80,43,,,,,3778128,3,C2,188.383,14,61.334
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:30.973,90973,90,43,,,,,4412063,2,C1,253.313,31,182.621
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:30.950,90950,90,43,,,,,4129586,3,C3,253.313,10,58.91
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:23.462,83462,83,43,,,,,3612822,2,C3,200.165,14,65.17
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.785,110785,110,43,,,,,4899485,2,C2,301.172,32,224.128
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,14,1:39.658,99658,99,43,,,,,4648829,2,C3,251.464,13,76.024
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,14,1:30.408,90408,90,43,,,,,4220922,3,C4,221.364,2,10.296
