code,circuit,gp,raceid,position,tm,ms,lap,box,accumulated
RAI,Red Bull Ring,Austrian Grand Prix,1031,12,1:30.453,90453,51,2,3768923
RAI,Red Bull Ring,Austrian Grand Prix,1031,12,1:48.390,108390,52,,3949829
RAI,Red Bull Ring,Austrian Grand Prix,1031,12,1:27.815,87815,53,,4058219
RAI,Red Bull Ring,Styrian Grand Prix,1032,20,1:45.821,105821,1,,
RAI,Red Bull Ring,Styrian Grand Prix,1032,18,1:59.637,119637,2,,105821
RAI,Red Bull Ring,Styrian Grand Prix,1032,18,1:33.413,93413,3,,225458
RAI,Red Bull Ring,Styrian Grand Prix,1032,17,1:13.037,73037,4,,318871
RAI,Red Bull Ring,Styrian Grand Prix,1032,17,1:11.912,71912,5,,391908
RAI,Red Bull Ring,Styrian Grand Prix,1032,17,1:11.194,71194,6,,463820
RAI,Red Bull Ring,Styrian Grand Prix,1032,17,1:11.568,71568,7,,535014
RAI,Red Bull Ring,Styrian Grand Prix,1032,17,1:11.232,71232,8,,606582
RAI,Red Bull Ring,Styrian Grand Prix,1032,17,1:10.561,70561,9,,677814
RAI,Red Bull Ring,Styrian Grand Prix,1032,16,1:10.622,70622,10,,748375
RAI,Red Bull Ring,Styrian Grand Prix,1032,16,1:10.216,70216,11,,818997
RAI,Red Bull Ring,Styrian Grand Prix,1032,16,1:10.082,70082,12,,889213
RAI,Red Bull Ring,Styrian Grand Prix,1032,15,1:09.800,69800,13,,959295
RAI,Red Bull Ring,Styrian Grand Prix,1032,15,1:10.076,70076,14,,1029095
RAI,Red Bull Ring,Styrian Grand Prix,1032,15,1:10.112,70112,15,,1099171
RAI,Red Bull Ring,Styrian Grand Prix,1032,15,1:10.120,70120,16,,1169283
RAI,Red Bull Ring,Styrian Grand Prix,1032,15,1:10.244,70244,17,,1239403
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:09.881,69881,18,,1309647
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:09.895,69895,19,,1379528
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:10.024,70024,20,,1449423
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:09.747,69747,21,,1519447
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:11.027,71027,22,,1589194
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:10.068,70068,23,,1660221
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:09.990,69990,24,,1730289
RAI,Red Bull Ring,Styrian Grand Prix,1032,13,1:09.947,69947,25,,1800279
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:10.178,70178,26,,1870226
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.849,69849,27,,1940404
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:10.009,70009,28,,2010253
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.984,69984,29,,2080262
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.825,69825,30,,2150246
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.680,69680,31,,2220071
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.769,69769,32,,2289751
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.413,69413,33,,2359520
RAI,Red Bull Ring,Styrian Grand Prix,1032,10,1:09.666,69666,34,,2428933
RAI,Red Bull Ring,Styrian Grand Prix,1032,10,1:09.555,69555,35,,2498599
RAI,Red Bull Ring,Styrian Grand Prix,1032,10,1:10.347,70347,36,,2568154
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:10.368,70368,37,,2638501
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.538,69538,38,,2708869
RAI,Red Bull Ring,Styrian Grand Prix,1032,10,1:10.026,70026,39,,2778407
RAI,Red Bull Ring,Styrian Grand Prix,1032,9,1:09.340,69340,40,,2848433
RAI,Red Bull Ring,Styrian Grand Prix,1032,9,1:09.543,69543,41,,2917773
RAI,Red Bull Ring,Styrian Grand Prix,1032,9,1:09.313,69313,42,,2987316
RAI,Red Bull Ring,Styrian Grand Prix,1032,9,1:09.420,69420,43,,3056629
RAI,Red Bull Ring,Styrian Grand Prix,1032,10,1:13.545,73545,44,1,3126049
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:26.116,86116,45,,3199594
RAI,Red Bull Ring,Styrian Grand Prix,1032,14,1:09.026,69026,46,,3285710
RAI,Red Bull Ring,Styrian Grand Prix,1032,13,1:09.721,69721,47,,3354736
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.022,69022,48,,3424457
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.012,69012,49,,3493479
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.968,68968,50,,3562491
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:09.216,69216,51,,3631459
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.596,68596,52,,3700675
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.584,68584,53,,3769271
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.569,68569,54,,3837855
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.857,68857,55,,3906424
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.739,68739,56,,3975281
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.382,68382,57,,4044020
RAI,Red Bull Ring,Styrian Grand Prix,1032,12,1:08.730,68730,58,,4112402
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.992,68992,59,,4181132
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.716,68716,60,,4250124
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.588,68588,61,,4318840
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.664,68664,62,,4387428
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.934,68934,63,,4456092
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.819,68819,64,,4525026
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.857,68857,65,,4593845
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.673,68673,66,,4662702
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.747,68747,67,,4731375
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:08.808,68808,68,,4800122
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.901,69901,69,,4868930
RAI,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.971,69971,70,,4938831
RAI,Hungaroring,Hungarian Grand Prix,1033,14,1:49.757,109757,1,,
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:38.389,98389,2,,109757
RAI,Hungaroring,Hungarian Grand Prix,1033,14,1:40.357,100357,3,1,208146
RAI,Hungaroring,Hungarian Grand Prix,1033,19,1:51.984,111984,4,,408860
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:28.463,88463,5,,520844
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:28.243,88243,6,,609307
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:25.864,85864,7,,697550
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:25.351,85351,8,,783414
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:24.731,84731,9,,868765
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:24.430,84430,10,,953496
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:24.555,84555,11,,1037926
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:24.369,84369,12,,1122481
RAI,Hungaroring,Hungarian Grand Prix,1033,15,1:26.430,86430,13,,1206850
RAI,Hungaroring,Hungarian Grand Prix,1033,14,1:23.027,83027,14,,1293280
RAI,Hungaroring,Hungarian Grand Prix,1033,14,1:24.377,84377,15,,1376307
RAI,Hungaroring,Hungarian Grand Prix,1033,14,1:24.145,84145,16,,1460684
RAI,Hungaroring,Hungarian Grand Prix,1033,14,1:25.373,85373,17,,1544829
RAI,Hungaroring,Hungarian Grand Prix,1033,13,1:25.589,85589,18,,1630202
RAI,Hungaroring,Hungarian Grand Prix,1033,13,1:23.293,83293,19,,1715791
RAI,Hungaroring,Hungarian Grand Prix,1033,13,1:23.665,83665,20,,1799084
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.295,83295,21,,1882749
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.135,83135,22,,1966044
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.112,83112,23,,2049179
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.205,83205,24,,2132291
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.326,83326,25,,2215496
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.377,83377,26,,2298822
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:22.840,82840,27,,2382199
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:24.798,84798,28,,2465039
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.166,83166,29,,2549837
RAI,Hungaroring,Hungarian Grand Prix,1033,11,1:23.124,83124,30,,2633003
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:24.084,84084,31,,2716127
RAI,Hungaroring,Hungarian Grand Prix,1033,12,1:23.431,83431,32,,2800211
RAI,Hungaroring,Hungarian Grand Prix,1033,13,1:26.226,86226,33,2,2883642
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:49.464,109464,34,,3056094
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:22.241,82241,35,,3165558
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:23.753,83753,36,,3247799
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.625,81625,37,,3331552
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:24.009,84009,38,,3413177
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:22.616,82616,39,,3497186
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.830,81830,40,,3579802
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.730,81730,41,,3661632
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.733,81733,42,,3743362
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:22.199,82199,43,,3825095
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.055,81055,44,,3907294
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.260,81260,45,,3988349
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.477,81477,46,,4069609
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.317,81317,47,,4151086
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:21.370,81370,48,,4232403
RAI,Hungaroring,Hungarian Grand Prix,1033,17,1:22.811,82811,49,,4313773
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:22.069,82069,50,,4396584
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:22.033,82033,51,,4478653
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.854,80854,52,,4560686
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.583,80583,53,,4641540
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.533,80533,54,,4722123
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.568,80568,55,,4802656
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.409,80409,56,,4883224
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:21.390,81390,57,,4963633
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.512,80512,58,,5045023
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.484,80484,59,,5125535
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.524,80524,60,,5206019
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.232,80232,61,,5286543
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.568,80568,62,,5366775
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.348,80348,63,,5447343
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:21.117,81117,64,,5527691
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.478,80478,65,,5608808
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.737,80737,66,,5689286
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.490,80490,67,,5770023
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:20.635,80635,68,,5850513
RAI,Hungaroring,Hungarian Grand Prix,1033,16,1:21.513,81513,69,,5931148
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:44.681,104681,1,,
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:17.416,137416,2,,104681
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:30.462,150462,3,,242097
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:34.132,154132,4,,392559
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:05.243,125243,5,,546691
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:34.648,94648,6,,671934
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:34.393,94393,7,,766582
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:33.674,93674,8,,860975
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:33.527,93527,9,,954649
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:33.528,93528,10,,1048176
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:33.314,93314,11,,1141704
RAI,Silverstone Circuit,British Grand Prix,1034,13,1:44.246,104246,12,1,1235018
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:31.039,151039,13,,1443510
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:02.097,122097,14,,1594549
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:31.240,151240,15,,1716646
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:39.999,159999,16,,1867886
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:34.087,154087,17,,2027885
RAI,Silverstone Circuit,British Grand Prix,1034,16,2:08.167,128167,18,,2181972
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:35.995,95995,19,,2310139
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:34.126,94126,20,,2406134
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:33.056,93056,21,,2500260
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:32.719,92719,22,,2593316
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:33.912,93912,23,,2686035
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:32.919,92919,24,,2779947
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:32.637,92637,25,,2872866
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:32.501,92501,26,,2965503
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:33.448,93448,27,,3058004
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.877,92877,28,,3151452
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.104,92104,29,,3244329
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.254,92254,30,,3336433
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:32.259,92259,31,,3428687
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:33.041,93041,32,,3520946
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.315,92315,33,,3613987
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.497,92497,34,,3706302
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.691,92691,35,,3798799
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:31.974,91974,36,,3891490
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:31.675,91675,37,,3983464
RAI,Silverstone Circuit,British Grand Prix,1034,15,1:31.798,91798,38,,4075139
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.524,92524,39,,4166937
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:31.788,91788,40,,4259461
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:31.718,91718,41,,4351249
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:32.292,92292,42,,4442967
RAI,Silverstone Circuit,British Grand Prix,1034,16,1:31.700,91700,43,,4535259
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:32.058,92058,44,,4626959
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:31.859,91859,45,,4719017
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:31.494,91494,46,,4810876
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:54.836,114836,47,2,4902370
RAI,Silverstone Circuit,British Grand Prix,1034,17,2:08.309,128309,48,,5132042
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:29.973,89973,49,,5260351
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:32.679,92679,50,,5350324
RAI,Silverstone Circuit,British Grand Prix,1034,17,1:36.344,96344,51,,5443003
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,19,1:45.241,105241,1,,
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,18,1:35.215,95215,2,,105241
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,18,1:35.089,95089,3,,200456
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,19,1:36.911,96911,4,,295545
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,19,1:34.655,94655,5,,392456
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,19,1:34.120,94120,6,,487111
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,18,1:34.692,94692,7,,581231
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:34.112,94112,8,,675923
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:34.153,94153,9,,770035
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:34.758,94758,10,,864188
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:34.428,94428,11,,958946
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:34.118,94118,12,,1053374
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:35.941,95941,13,,1147492
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:34.187,94187,14,,1243433
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:33.886,93886,15,,1337620
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:33.576,93576,16,,1431506
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:33.688,93688,17,,1525082
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.519,93519,18,,1618770
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.650,93650,19,,1712289
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.700,93700,20,,1805939
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.656,93656,21,,1899639
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:34.141,94141,22,,1993295
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.389,93389,23,,2087436
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:34.345,94345,24,,2180825
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.785,93785,25,,2275170
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:32.973,92973,26,1,2368955
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:53.308,113308,27,,2461928
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:33.142,93142,28,,2575236
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:32.642,92642,29,,2668378
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:31.756,91756,30,,2761020
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:32.216,92216,31,,2852776
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:32.369,92369,32,,2944992
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:32.588,92588,33,,3037361
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:32.424,92424,34,,3129949
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:32.274,92274,35,,3222373
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.724,92724,36,,3314647
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.514,92514,37,,3407371
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.655,92655,38,,3499885
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.183,93183,39,,3592540
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.598,93598,40,,3685723
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.222,93222,41,,3779321
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.456,93456,42,,3872543
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.128,93128,43,,3965999
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.827,92827,44,,4059127
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.760,93760,45,,4151954
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.709,92709,46,,4245714
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:35.129,95129,47,,4338423
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.499,92499,48,,4433552
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.424,92424,49,,4526051
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.082,93082,50,,4618475
RAI,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.480,93480,51,,4711557
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:37.063,97063,1,,
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:27.754,87754,2,,97063
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:26.782,86782,3,,184817
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.754,85754,4,,271599
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:26.228,86228,5,,357353
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:26.104,86104,6,,443581
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.983,85983,7,,529685
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:26.085,86085,8,,615668
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.876,85876,9,,701753
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:26.069,86069,10,,787629
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.713,85713,11,,873698
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.619,85619,12,,959411
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.768,85768,13,,1045030
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:26.218,86218,14,,1130798
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.842,85842,15,,1217016
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.965,85965,16,,1302858
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,15,1:25.511,85511,17,,1388823
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,14,1:26.170,86170,18,,1474334
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,14,1:26.364,86364,19,,1560504
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,16,1:32.154,92154,20,1,1646868
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,20,1:42.682,102682,21,,1831176
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,19,1:23.417,83417,22,,1933858
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,19,1:23.929,83929,23,,2017275
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,19,1:25.260,85260,24,,2101204
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,19,1:27.322,87322,25,,2186464
RAI,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,18,1:24.158,84158,26,,2273786
